web-scraper-order,web-scraper-start-url,product,product-href,product_name,product_rating,rating_amount,price,product_sold,condition,unit_weight,category,description,store_name,store_rating,store_location,image_1-src,image_2-src,image_3-src,image_4-src,image_5-src
"1661439672-668","https://www.tokopedia.com/search?condition=1%232&navsource=home&page=10&q=handphone&rt=4%2C5&source=universe&srp_component_id=02.02.02.01&st=product","WIBXiaomi Redmi Note 11 Pro 6/128 Garansi ResmiRp3.355.000CashbackJakarta Pusatjikalaku5.0Terjual 100+","https://www.tokopedia.com/jikalaku/xiaomi-redmi-note-11-pro-6-128-garansi-resmi-blue?extParam=ivf%3Dfalse%26src%3Dsearch","Xiaomi Redmi Note 11 Pro 6/128 Garansi Resmi - Blue","5","(53 rating)","Rp3.355.000","Terjual 100+","Baru","500 g","Android OS","null","jikalaku","5.0","Jakarta Pusat","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/4/7/a7aff15a-9dbc-4ebd-b290-6ed494b8cc60.png.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/4/7/a7aff15a-9dbc-4ebd-b290-6ed494b8cc60.png.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/4/7/a7aff15a-9dbc-4ebd-b290-6ed494b8cc60.png.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/4/7/a7aff15a-9dbc-4ebd-b290-6ed494b8cc60.png.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/4/7/a7aff15a-9dbc-4ebd-b290-6ed494b8cc60.png.webp?ect=4g"
"1661435184-253","https://www.tokopedia.com/search?condition=1%232&navsource=home&page=17&q=handphone&rt=4%2C5&source=universe&srp_component_id=02.02.02.01&st=product","WIBiBox iPhone 13 512GB DUAL 256GB 128GB White Black Blue not mini 12Rp13.635.000CashbackJakarta PusatStudio Ponsel4.9Terjual 250+","https://www.tokopedia.com/studioponsel/ibox-iphone-13-512gb-dual-256gb-128gb-white-black-blue-not-mini-12-128gb-inter-midnight?extParam=ivf%3Dfalse%26src%3Dsearch","iBox iPhone 13 512GB DUAL 256GB 128GB White Black Blue not mini 12 - 128GB INTER, Midnight","4.9","(196 rating)","Rp13.635.000","Terjual 250+","Baru","900 g","iOS","null","Studio Ponsel","4.9","Jakarta Pusat","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/7/11/4e9bff61-0c95-4104-b2b0-49dd9aa74e2b.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/7/11/4e9bff61-0c95-4104-b2b0-49dd9aa74e2b.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/7/11/4e9bff61-0c95-4104-b2b0-49dd9aa74e2b.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/7/11/4e9bff61-0c95-4104-b2b0-49dd9aa74e2b.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/7/11/4e9bff61-0c95-4104-b2b0-49dd9aa74e2b.jpg.webp?ect=4g"
"1661435530-292","https://www.tokopedia.com/search?condition=1%232&navsource=home&page=17&q=handphone&rt=4%2C5&source=universe&srp_component_id=02.02.02.01&st=product","Tokopedia TeknoNokia 105 king 2019 Garansi Resmi TamRp228.800CashbackJakarta Barat36shop4.9Terjual 6 rb+","https://www.tokopedia.com/36shop/nokia-105-king-2019-garansi-resmi-tam-blue-tam?extParam=ivf%3Dfalse%26src%3Dsearch","Nokia 105 king 2019 Garansi Resmi Tam - Blue TAM","4.9","(559 rating)","Rp228.800","Terjual 6 rb+","Baru","250 g","Android OS","null","36shop","4.9","Jakarta Barat","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/9/14/8506aa34-9607-4d17-b9fc-1394661415e2.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/9/14/8506aa34-9607-4d17-b9fc-1394661415e2.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/9/14/8506aa34-9607-4d17-b9fc-1394661415e2.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/9/14/8506aa34-9607-4d17-b9fc-1394661415e2.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/9/14/8506aa34-9607-4d17-b9fc-1394661415e2.jpg.webp?ect=4g"
"1661441283-820","https://www.tokopedia.com/search?condition=1%232&navsource=home&page=8&q=handphone&rt=4%2C5&source=universe&srp_component_id=02.02.02.01&st=product","Super Gadget DayXiaomi Redmi 9A 3/32 RAM 3GB ROM 32GB Garansi Resmi 1 TahunRp1.179.000CashbackJakarta UtaraSONIC Gadgets5.0Terjual 250+","https://www.tokopedia.com/sonicgadgets/xiaomi-redmi-9a-3-32-ram-3gb-rom-32gb-garansi-resmi-1-tahun-blue-2-32gb?extParam=ivf%3Dfalse%26src%3Dsearch","Xiaomi Redmi 9A 3/32 RAM 3GB ROM 32GB Garansi Resmi 1 Tahun - Blue, 2/32GB","5","(96 rating)","Rp1.179.000","Terjual 250+","Baru","500 g","Android OS","null","SONIC Gadgets","4.9","Jakarta Utara","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/9/20/3ad61981-4d5c-421d-a11e-92f818d7e2b6.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/9/20/3ad61981-4d5c-421d-a11e-92f818d7e2b6.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/9/20/3ad61981-4d5c-421d-a11e-92f818d7e2b6.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/9/20/3ad61981-4d5c-421d-a11e-92f818d7e2b6.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/9/20/3ad61981-4d5c-421d-a11e-92f818d7e2b6.jpg.webp?ect=4g"
"1661442240-899","https://www.tokopedia.com/search?condition=1%232&navsource=home&page=7&q=handphone&rt=4%2C5&source=universe&srp_component_id=02.02.02.01&st=product","Sisa 5Xiaomi Redmi 10C 4/64 dan 4/128 NEW Garansi Resmi - Xiomi Redmi 10CRp1.749.000Jakarta PusatTOKO HP Cempaka Mas5.0Terjual 250+","https://www.tokopedia.com/aarriiee/xiaomi-redmi-10c-4-64-dan-4-128-new-garansi-resmi-xiomi-redmi-10c-blue-4-64?extParam=ivf%3Dfalse%26src%3Dsearch","Xiaomi Redmi 10C 4/64 dan 4/128 NEW Garansi Resmi - Xiomi Redmi 10C - Blue, 4/64","5","(77 rating)","Rp1.749.000","Terjual 250+","Baru","500 g","Android OS","null","TOKO HP Cempaka Mas","5.0","Jakarta Pusat","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/4/25/b1131ed9-1925-4f8a-b316-def010a98820.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/4/25/b1131ed9-1925-4f8a-b316-def010a98820.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/4/25/b1131ed9-1925-4f8a-b316-def010a98820.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/4/25/b1131ed9-1925-4f8a-b316-def010a98820.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/4/25/b1131ed9-1925-4f8a-b316-def010a98820.jpg.webp?ect=4g"
"1661440912-804","https://www.tokopedia.com/search?condition=1%232&navsource=home&page=8&q=handphone&rt=4%2C5&source=universe&srp_component_id=02.02.02.01&st=product","Sisa 4xiaomi redmi note 11 4/128 new resmi . xiomi redmi note 11 4/128 gbRp2.385.000Jakarta Pusaterjeffcorp5.0Terjual 100+","https://www.tokopedia.com/erjeffcorp/xiaomi-redmi-note-11-4-128-new-resmi-xiomi-redmi-note-11-4-128-gb-graphite-gray?extParam=ivf%3Dfalse%26src%3Dsearch","xiaomi redmi note 11 4/128 new resmi . xiomi redmi note 11 4/128 gb - Graphite Gray","5","(59 rating)","Rp2.385.000","Terjual 100+","Baru","500 g","Android OS","null","erjeffcorp","5.0","Jakarta Pusat","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/3/20/1bba6cf9-3063-44d6-bfc6-1af0a87c30eb.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/3/20/1bba6cf9-3063-44d6-bfc6-1af0a87c30eb.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/3/20/1bba6cf9-3063-44d6-bfc6-1af0a87c30eb.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/3/20/1bba6cf9-3063-44d6-bfc6-1af0a87c30eb.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/3/20/1bba6cf9-3063-44d6-bfc6-1af0a87c30eb.jpg.webp?ect=4g"
"1661433854-138","https://www.tokopedia.com/search?condition=1%232&navsource=home&page=19&q=handphone&rt=4%2C5&source=universe&srp_component_id=02.02.02.01&st=product","Super Gadget DaySamsung Galaxy A13 4/128 Garansi ResmiRp2.293.000CashbackJakarta Pusatjikalaku4.9Terjual 250+","https://www.tokopedia.com/jikalaku/samsung-galaxy-a13-4-128-garansi-resmi-peach?extParam=ivf%3Dfalse%26src%3Dsearch","Samsung Galaxy A13 4/128 Garansi Resmi - Peach","4.9","(53 rating)","Rp2.293.000","Terjual 250+","Baru","425 g","Android OS","null","jikalaku","5.0","Jakarta Pusat","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/3/30/ad2d016a-e670-4564-924a-d50dca019a09.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/3/30/ad2d016a-e670-4564-924a-d50dca019a09.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/3/30/ad2d016a-e670-4564-924a-d50dca019a09.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/3/30/ad2d016a-e670-4564-924a-d50dca019a09.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/3/30/ad2d016a-e670-4564-924a-d50dca019a09.jpg.webp?ect=4g"
"1661435438-284","https://www.tokopedia.com/search?condition=1%232&navsource=home&page=17&q=handphone&rt=4%2C5&source=universe&srp_component_id=02.02.02.01&st=product","Redmi 9A 2/32 + NOREPACK + BNIB + GARANSI RESMIRp1.148.898CashbackSurabayaUnixcolux5.0Terjual 750+","https://www.tokopedia.com/unixcolux/redmi-9a-2-32-norepack-bnib-garansi-resmi?extParam=ivf%3Dfalse%26src%3Dsearch","Redmi 9A 2/32 + NOREPACK + BNIB + GARANSI RESMI","5","(136 rating)","Rp1.148.898","Terjual 750+","Baru","430 g","Android OS","null","Unixcolux","5.0","Kota Surabaya","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/4/3/c2f98041-9f99-42f2-893e-1037839f925e.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/4/3/c2f98041-9f99-42f2-893e-1037839f925e.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/4/3/c2f98041-9f99-42f2-893e-1037839f925e.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/4/3/c2f98041-9f99-42f2-893e-1037839f925e.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/4/3/c2f98041-9f99-42f2-893e-1037839f925e.jpg.webp?ect=4g"
"1661438690-564","https://www.tokopedia.com/search?condition=1%232&navsource=home&page=12&q=handphone&rt=4%2C5&source=universe&srp_component_id=02.02.02.01&st=product","OPPO F9 PRO 6GB/128GB GARANSI 1 TAHUN !!Rp1.019.000Jakarta BaratRich PhoneStore4.9Terjual 100+","https://www.tokopedia.com/richphones/oppo-f9-pro-6gb-128gb-garansi-1-tahun-twilightblue-6-128gb?extParam=ivf%3Dfalse%26src%3Dsearch","OPPO F9 PRO 6GB/128GB GARANSI 1 TAHUN !! - twilightblue, 6/128gb","4.9","(94 rating)","Rp1.019.000","Terjual 100+","Baru","500 g","Android OS","null","Rich PhoneStore","4.8","Jakarta Barat","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/12/16/d7049af0-1c32-4cf2-9e9a-17464eaf9e42.png.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/12/16/d7049af0-1c32-4cf2-9e9a-17464eaf9e42.png.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/12/16/d7049af0-1c32-4cf2-9e9a-17464eaf9e42.png.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/12/16/d7049af0-1c32-4cf2-9e9a-17464eaf9e42.png.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/12/16/d7049af0-1c32-4cf2-9e9a-17464eaf9e42.png.webp?ect=4g"
"1661435339-272","https://www.tokopedia.com/search?condition=1%232&navsource=home&page=17&q=handphone&rt=4%2C5&source=universe&srp_component_id=02.02.02.01&st=product","Xiaomi Redmi 10 6/128 RAM 6GB ROM 128GB NEW GARANSI RESMIRp2.305.000DepokAqeelaCell5.0Terjual 100+","https://www.tokopedia.com/aqeelacell/xiaomi-redmi-10-6-128-ram-6gb-rom-128gb-new-garansi-resmi-unit-repack?extParam=ivf%3Dfalse%26src%3Dsearch","Xiaomi Redmi 10 6/128 RAM 6GB ROM 128GB NEW GARANSI RESMI - Unit Repack","5","(76 rating)","Rp2.305.000","Terjual 100+","Baru","500 g","Android OS","null","AqeelaCell","5.0","Kota Depok","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/9/25/055cdddc-492a-4876-a3c1-5bebfc6348a3.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/9/25/055cdddc-492a-4876-a3c1-5bebfc6348a3.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/9/25/055cdddc-492a-4876-a3c1-5bebfc6348a3.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/9/25/055cdddc-492a-4876-a3c1-5bebfc6348a3.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/9/25/055cdddc-492a-4876-a3c1-5bebfc6348a3.jpg.webp?ect=4g"
"1661437156-448","https://www.tokopedia.com/search?condition=1%232&navsource=home&page=14&q=handphone&rt=4%2C5&source=universe&srp_component_id=02.02.02.01&st=product","Sisa 9xiaomi redmi 10 2022 6/128GB Helio GG88 Smartphone GARANSI RESMIRp2.339.000CashbackJakarta Baratcentralphone734.9Terjual 100+","https://www.tokopedia.com/centralphone73/xiaomi-redmi-10-2022-6-128gb-helio-gg88-smartphone-garansi-resmi-grey?extParam=ivf%3Dfalse%26src%3Dsearch","xiaomi redmi 10 2022 6/128GB Helio GG88 Smartphone GARANSI RESMI - GREY","4.9","(53 rating)","Rp2.339.000","Terjual 100+","Baru","500 g","Android OS","null","centralphone73","5.0","Jakarta Barat","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/2/17/0d8c4828-48ed-4e80-8c58-f8e3862c6758.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/2/17/0d8c4828-48ed-4e80-8c58-f8e3862c6758.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/2/17/0d8c4828-48ed-4e80-8c58-f8e3862c6758.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/2/17/0d8c4828-48ed-4e80-8c58-f8e3862c6758.jpg.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/2/17/0d8c4828-48ed-4e80-8c58-f8e3862c6758.jpg.webp?ect=4g"
"1661440782-788","https://www.tokopedia.com/search?condition=1%232&navsource=home&page=8&q=handphone&rt=4%2C5&source=universe&srp_component_id=02.02.02.01&st=product","INFINIX HOT 11S NFC RAM 6 128 RAM 4 64 GARANSI RESMIRp1.899.000CashbackTangerangALFASTORE-5.0Terjual 1 rb+","https://www.tokopedia.com/alfastore-1/infinix-hot-11s-nfc-ram-6-128-ram-4-64-garansi-resmi-green-ram-4-64gb?extParam=ivf%3Dfalse%26src%3Dsearch","INFINIX HOT 11S NFC RAM 6 128 RAM 4 64 GARANSI RESMI - GREEN, RAM 4/64GB","5","(401 rating)","Rp1.899.000","Terjual 1 rb+","Baru","500 g","Android OS","null","ALFASTORE-","4.9","Kota Tangerang","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/11/23/00439de5-fdbe-4b6c-8eb5-bb94f4846793.png.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/11/23/00439de5-fdbe-4b6c-8eb5-bb94f4846793.png.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/11/23/00439de5-fdbe-4b6c-8eb5-bb94f4846793.png.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/11/23/00439de5-fdbe-4b6c-8eb5-bb94f4846793.png.webp?ect=4g","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/11/23/00439de5-fdbe-4b6c-8eb5-bb94f4846793.png.webp?ect=4g"
